family,level,key,metric,old,new,absolute_difference,old_3dp,new_3dp,both_undefined,definition_changed,passed
strict_temporal,detail,Forecasting|1210,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1210,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1210,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1211,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1211,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1211,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1211,R2(p3),-0.184110971,0.04287515808,0.22698612908,-0.184,0.043,False,False,False
strict_temporal,detail,Forecasting|1212,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1212,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1212,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1212,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1214,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1214,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1214,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1214,R2(p3),-5.240740741,-11.94444519,6.703704449,-5.241,-11.944,False,False,False
strict_temporal,detail,Forecasting|1215,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1215,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1215,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1215,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1216,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1216,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1216,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1216,R2(p3),-17.77777778,-5.500000179,12.277777601,-17.778,-5.500,False,False,False
strict_temporal,detail,Forecasting|1217,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1217,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1217,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1217,R2(p3),-17.77777778,-5.500000179,12.277777601,-17.778,-5.500,False,False,False
strict_temporal,detail,Forecasting|1220,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1220,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1220,recall,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1220,R2(p3),-0.2904656319,-0.1574279654,0.1330376665,-0.290,-0.157,False,False,False
strict_temporal,detail,Forecasting|1222,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1222,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1222,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1222,R2(p3),-0.8755942948,-0.5356576672,0.3399366276,-0.876,-0.536,False,False,False
strict_temporal,detail,Forecasting|1223,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Forecasting|1223,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Forecasting|1223,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1223,R2(p3),-4.6484375,-1.695312302,2.953125198,-4.648,-1.695,False,False,False
strict_temporal,detail,Forecasting|1226,accuracy,0.3333333333,0,0.3333333333,0.333,0.000,False,False,False
strict_temporal,detail,Forecasting|1226,precision,0.5,0,0.5,0.500,0.000,False,False,False
strict_temporal,detail,Forecasting|1226,recall,0.5,0,0.5,0.500,0.000,False,False,False
strict_temporal,detail,Forecasting|1226,R2(p3),-7.112244898,-5.551020405,1.561224493,-7.112,-5.551,False,False,False
strict_temporal,detail,Forecasting|1227,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1227,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1227,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1227,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1228,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1228,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1228,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1228,R2(p3),-0.7733564014,-0.4411765226,0.3321798788,-0.773,-0.441,False,False,False
strict_temporal,detail,Forecasting|1231,accuracy,0.3333333333,0.6666666667,0.3333333334,0.333,0.667,False,False,False
strict_temporal,detail,Forecasting|1231,precision,0.6666666667,1,0.3333333333,0.667,1.000,False,False,False
strict_temporal,detail,Forecasting|1231,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1231,R2(p3),-1.088565022,-1.022982063,0.065582959,-1.089,-1.023,False,False,False
strict_temporal,detail,Forecasting|1234,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1234,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1234,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1234,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1238,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Forecasting|1238,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Forecasting|1238,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1238,R2(p3),-14.68181818,-6.611571312,8.070246868,-14.682,-6.612,False,False,False
strict_temporal,detail,Forecasting|1241,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1241,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1241,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1241,R2(p3),-10.55555556,-2.38888977,8.16666579,-10.556,-2.389,False,False,False
strict_temporal,detail,Forecasting|1243,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1243,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1243,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1243,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1249,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1249,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1249,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1249,R2(p3),-0.3258928571,-0.3182398087,0.0076530484,-0.326,-0.318,False,False,False
strict_temporal,detail,Forecasting|1252,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1252,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1252,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1252,R2(p3),-0.2723214286,-0.3182398087,0.0459183801,-0.272,-0.318,False,False,False
strict_temporal,detail,Forecasting|1254,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1254,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1254,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1254,R2(p3),-0.474982865,-0.9465387605,0.4715558955,-0.475,-0.947,False,False,False
strict_temporal,detail,Forecasting|1255,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1255,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1255,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1255,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1256,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1256,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1256,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1256,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1257,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1257,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1257,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1257,R2(p3),-4.408284024,-5.686390651,1.278106627,-4.408,-5.686,False,False,False
strict_temporal,detail,Forecasting|1276,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1276,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1276,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1276,R2(p3),-0.5627141878,-0.6614119221,0.0986977343,-0.563,-0.661,False,False,False
strict_temporal,detail,Forecasting|1284,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1284,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1284,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1284,R2(p3),-0.3377099826,-1.07684876,0.7391387774,-0.338,-1.077,False,False,False
strict_temporal,detail,Forecasting|1293,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1293,precision,0.6666666667,0.75,0.0833333333,0.667,0.750,False,False,False
strict_temporal,detail,Forecasting|1293,recall,0.6666666667,1,0.3333333333,0.667,1.000,False,False,False
strict_temporal,detail,Forecasting|1293,R2(p3),-1.550263284,-1.755146005,0.204882721,-1.550,-1.755,False,False,False
strict_temporal,detail,Forecasting|1298,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1298,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1298,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1298,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|13,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|13,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|13,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|13,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1308,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1308,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1308,recall,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1308,R2(p3),-1.707743547,-1.703302783,0.004440764,-1.708,-1.703,False,False,False
strict_temporal,detail,Forecasting|1309,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1309,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1309,recall,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|1309,R2(p3),-1.707743547,-1.703302783,0.004440764,-1.708,-1.703,False,False,False
strict_temporal,detail,Forecasting|1324,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1324,precision,0.6666666667,0.75,0.0833333333,0.667,0.750,False,False,False
strict_temporal,detail,Forecasting|1324,recall,0.6666666667,1,0.3333333333,0.667,1.000,False,False,False
strict_temporal,detail,Forecasting|1324,R2(p3),-1.584490187,-1.688607006,0.104116819,-1.584,-1.689,False,False,False
strict_temporal,detail,Forecasting|1326,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1326,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1326,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1326,R2(p3),-0.7315689981,-1.287334871,0.5557658729,-0.732,-1.287,False,False,False
strict_temporal,detail,Forecasting|1327,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1327,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1327,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1327,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1329,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1329,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1329,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1329,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1351,accuracy,0,0.25,0.25,0.000,0.250,False,False,False
strict_temporal,detail,Forecasting|1351,precision,0,0.25,0.25,0.000,0.250,False,False,False
strict_temporal,detail,Forecasting|1351,recall,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Forecasting|1351,R2(p3),-2.89674523,-4.167227414,1.270482184,-2.897,-4.167,False,False,False
strict_temporal,detail,Forecasting|1354,accuracy,0,0.25,0.25,0.000,0.250,False,False,False
strict_temporal,detail,Forecasting|1354,precision,0,0.25,0.25,0.000,0.250,False,False,False
strict_temporal,detail,Forecasting|1354,recall,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Forecasting|1354,R2(p3),-2.205387205,-3.502805823,1.297418618,-2.205,-3.503,False,False,False
strict_temporal,detail,Forecasting|1357,accuracy,0.75,0.75,0.00,0.750,0.750,False,False,True
strict_temporal,detail,Forecasting|1357,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1357,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1357,R2(p3),-0.6297700877,-0.7862051912,0.1564351035,-0.630,-0.786,False,False,False
strict_temporal,detail,Forecasting|1358,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1358,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1358,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1358,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|136,accuracy,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Forecasting|136,precision,0,,,0.000,,False,True,False
strict_temporal,detail,Forecasting|136,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|136,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1361,accuracy,0.75,0.75,0.00,0.750,0.750,False,False,True
strict_temporal,detail,Forecasting|1361,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1361,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1361,R2(p3),-0.5690922019,-0.8108555281,0.2417633262,-0.569,-0.811,False,False,False
strict_temporal,detail,Forecasting|1366,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1366,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1366,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1366,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1367,accuracy,0.75,0.75,0.00,0.750,0.750,False,False,True
strict_temporal,detail,Forecasting|1367,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1367,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1367,R2(p3),-0.8212846646,-0.7492297499,0.0720549147,-0.821,-0.749,False,False,False
strict_temporal,detail,Forecasting|1368,accuracy,0.75,0.75,0.00,0.750,0.750,False,False,True
strict_temporal,detail,Forecasting|1368,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1368,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1368,R2(p3),-0.6857075136,-0.6733822491,0.0123252645,-0.686,-0.673,False,False,False
strict_temporal,detail,Forecasting|1374,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1374,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1374,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1374,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1375,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1375,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1375,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1375,R2(p3),-57.4,-141.4000031,84.0000031,-57.400,-141.400,False,False,False
strict_temporal,detail,Forecasting|1376,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1376,precision,,1,,,1.000,False,True,False
strict_temporal,detail,Forecasting|1376,recall,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Forecasting|1376,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1378,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1378,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1378,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1378,R2(p3),-0.4085872576,0.2797784013,0.6883656589,-0.409,0.280,False,False,False
strict_temporal,detail,Forecasting|1379,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1379,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|1379,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1379,R2(p3),-0.4764542936,0.328254811,0.8047091046,-0.476,0.328,False,False,False
strict_temporal,detail,Forecasting|1380,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1380,precision,0.5,0.6666666667,0.1666666667,0.500,0.667,False,False,False
strict_temporal,detail,Forecasting|1380,recall,0.5,1,0.5,0.500,1.000,False,False,False
strict_temporal,detail,Forecasting|1380,R2(p3),-1.279290853,-0.9748201621,0.3044706909,-1.279,-0.975,False,False,False
strict_temporal,detail,Forecasting|1381,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1381,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1381,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1381,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1382,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1382,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1382,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1382,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1383,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1383,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1383,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|1383,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1384,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1384,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|1384,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|1384,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|1390,accuracy,0,0,0,0.000,0.000,False,False,True
