task,method,bootstrap_id,sampled_country_count,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta,phase4_precision_delta,phase4_recall_delta
Forecasting,direct_phase34_xgboost,100,27,-0.0016542597187758634,0.01625302663438255,0.030671881539075047,0.0016542597187758634,-0.52000000000000002,0.098214285714285712
Forecasting,xgboost,100,27,0,0,0,0,0,0
Forecasting,single_score,101,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,101,27,-0.0038759689922480689,0.12,0.089855335373373535,0.0038759689922480134,<NA>,0.5
Forecasting,xgboost,101,27,0,0,0,0,<NA>,0
Forecasting,single_score,102,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,102,27,-0.0041724617524339092,0.019561384951695932,0.036535458347042721,0.0041724617524339647,-0.53846153846153844,0.12643678160919541
Forecasting,xgboost,102,27,0,0,0,0,0,0
Forecasting,single_score,103,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,103,27,-0.00057971014492752548,0.010236036457116127,0.020697239160310854,0.00057971014492752548,-0.5,0.060606060606060608
Forecasting,xgboost,103,27,0,0,0,0,0,0
Forecasting,single_score,104,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,104,27,-0.0056465273856578513,0.0070744138634046827,0.016814805662070803,0.0056465273856577958,-0.59459459459459452,0.055555555555555559
Forecasting,xgboost,104,27,0,0,0,0,0,0
Forecasting,single_score,105,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,105,27,0.0030816640986132127,0.032847222222222194,0.045444747223552129,-0.0030816640986132127,<NA>,0.1388888888888889
Forecasting,xgboost,105,27,0,0,0,0,<NA>,0
Forecasting,single_score,106,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,106,27,0.0077071290944122905,0.069183906030855502,0.08037969015850277,-0.0077071290944123461,<NA>,0.29032258064516131
Forecasting,xgboost,106,27,0,0,0,0,<NA>,0
Forecasting,single_score,107,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,107,27,0.0040733197556008793,0.035714285714285698,0.050403204760164938,-0.0040733197556008238,<NA>,0.14285714285714285
Forecasting,xgboost,107,27,0,0,0,0,<NA>,0
Forecasting,single_score,108,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,108,27,-0.0011037527593819041,0.011168343851270662,0.023064352424522871,0.0011037527593819041,-0.47368421052631582,0.072727272727272724
Forecasting,xgboost,108,27,0,0,0,0,0,0
Forecasting,single_score,109,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,109,27,0.0022172949002217113,0.016656599214738776,0.030925306281290782,-0.0022172949002217668,-0.40000000000000002,0.093023255813953487
Forecasting,xgboost,109,27,0,0,0,0,0,0
Forecasting,single_score,110,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,110,27,-0.0055504162812211044,-0.0021582733812949839,-0.00093214169545083325,0.0055504162812211044,<NA>,0
Forecasting,xgboost,110,27,0,0,0,0,<NA>,0
Forecasting,single_score,111,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,111,27,-0.0036873156342183133,0.013675457353290538,0.027013420277667677,0.0036873156342183133,-0.56666666666666665,0.086956521739130432
Forecasting,xgboost,111,27,0,0,0,0,0,0
Forecasting,single_score,112,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,112,27,0.00062344139650882813,0.01377646911414615,0.021703397973984545,-0.00062344139650871711,<NA>,0.060869565217391307
Forecasting,xgboost,112,27,0,0,0,0,<NA>,0
Forecasting,single_score,113,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,113,27,-0.0054229934924077128,0.009903846153846152,0.015666823268644686,0.0054229934924078238,<NA>,0.05128205128205128
Forecasting,xgboost,113,27,0,0,0,0,<NA>,0
Forecasting,single_score,114,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,114,27,-0.00061236987140222965,0.0063413014608234008,0.014199560262642963,0.00061236987140228516,-0.45454545454545459,0.041666666666666664
Forecasting,xgboost,114,27,0,0,0,0,0,0
Forecasting,single_score,115,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,115,27,0.0072115384615384359,0.069982924869425478,0.081852635659746736,-0.0072115384615384914,<NA>,0.28947368421052633
Forecasting,xgboost,115,27,0,0,0,0,<NA>,0
Forecasting,single_score,116,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,116,27,-0.0015665796344648264,0.0043223387288336967,0.0075980144489137535,0.0015665796344647709,<NA>,0.021276595744680851
Forecasting,xgboost,116,27,0,0,0,0,<NA>,0
Forecasting,single_score,117,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,117,27,-0.00056947608200452748,0.0099783170711366942,0.02034142296592395,0.000569476082004583,-0.5,0.059523809523809527
Forecasting,xgboost,117,27,0,0,0,0,0,0
Forecasting,single_score,118,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,118,27,-0.0030627871362940429,0.019391082732728604,0.038094627236166995,0.0030627871362940429,-0.5185185185185186,0.13186813186813187
Forecasting,xgboost,118,27,0,0,0,0,0,0
Forecasting,single_score,119,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,119,27,0.00096432015429115392,0.010272878827761622,0.020043955555435533,-0.00096432015429126494,-0.40000000000000002,0.057471264367816091
Forecasting,xgboost,119,27,0,0,0,0,0,0
Forecasting,single_score,120,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,120,27,0,0.044150858175248386,0.055563788302527728,0,<NA>,0.1951219512195122
Forecasting,xgboost,120,27,0,0,0,0,<NA>,0
Forecasting,single_score,121,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,121,27,0,0.010316837409120982,0.016345097968442052,0,<NA>,0.0449438202247191
Forecasting,xgboost,121,27,0,0,0,0,<NA>,0
Forecasting,single_score,122,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,122,27,0.0027777777777777679,0.018043364634212272,0.032896904131784976,-0.0027777777777777679,-0.36842105263157898,0.097345132743362831
Forecasting,xgboost,122,27,0,0,0,0,0,0
Forecasting,single_score,123,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,123,27,0.001877346683354264,0.019819819819819839,0.035352187947241598,-0.001877346683354153,-0.40909090909090906,0.1081081081081081
Forecasting,xgboost,123,27,0,0,0,0,0,0
Forecasting,single_score,124,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,124,27,0.0091292134831461036,0.04779411764705882,0.063038863449172561,-0.0091292134831461036,<NA>,0.20588235294117646
Forecasting,xgboost,124,27,0,0,0,0,<NA>,0
Forecasting,single_score,125,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,125,27,-0.007194244604316502,0.081374643874643882,0.065079709855829226,0.0071942446043165575,<NA>,0.27777777777777779
Forecasting,xgboost,125,27,0,0,0,0,<NA>,0
Forecasting,single_score,126,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,126,27,0.010043041606886627,0.0297861184541105,0.05185052648315075,-0.010043041606886682,-0.33333333333333337,0.16483516483516486
Forecasting,xgboost,126,27,0,0,0,0,0,0
Forecasting,single_score,127,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,127,27,0.0080515297906602612,0.025040223018717611,0.045322416046681385,-0.0080515297906602057,-0.34210526315789469,0.1419753086419753
Forecasting,xgboost,127,27,0,0,0,0,0,0
Forecasting,single_score,128,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,128,27,0.0082191780821917471,0.023855362211526648,0.042807612855090105,-0.0082191780821917471,-0.25,0.12612612612612614
Forecasting,xgboost,128,27,0,0,0,0,0,0
Forecasting,single_score,129,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,129,27,0.007194244604316502,0.065820144767513189,0.07833326905763599,-0.007194244604316502,<NA>,0.27272727272727271
Forecasting,xgboost,129,27,0,0,0,0,<NA>,0
Forecasting,single_score,130,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,130,27,0,0.014410371100413183,0.030154359145548759,0,-0.46153846153846156,0.097297297297297303
Forecasting,xgboost,130,27,0,0,0,0,0,0
Forecasting,single_score,131,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,131,27,0.012143290831815312,0.035532098788135152,0.060102148969718105,-0.012143290831815423,-0.30188679245283023,0.19148936170212766
Forecasting,xgboost,131,27,0,0,0,0,0,0
Forecasting,single_score,132,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,132,27,0.0051851851851851816,0.025847251499918872,0.045518848590186539,-0.0051851851851851816,-0.375,0.14285714285714285
Forecasting,xgboost,132,27,0,0,0,0,0,0
Forecasting,single_score,133,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,133,27,0.0071839080459770166,0.026599906117978384,0.046757907320257974,-0.0071839080459770166,-0.31034482758620685,0.14285714285714285
Forecasting,xgboost,133,27,0,0,0,0,0,0
Forecasting,single_score,134,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,134,27,0.00060096153846156408,0.029591232227488107,0.04029250267473658,-0.00060096153846156408,<NA>,0.125
Forecasting,xgboost,134,27,0,0,0,0,<NA>,0
Forecasting,single_score,135,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,135,27,0.0072933549432739886,0.018785629060055709,0.035679001749771982,-0.0072933549432739331,-0.31034482758620685,0.10526315789473684
Forecasting,xgboost,135,27,0,0,0,0,0,0
Forecasting,single_score,136,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,136,27,0.00083402835696411159,0.013065532913062616,0.024927170432728157,-0.00083402835696411159,-0.4285714285714286,0.073684210526315783
Forecasting,xgboost,136,27,0,0,0,0,0,0
Forecasting,single_score,137,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,137,27,0.0073800738007380184,0.022597023635833074,0.041987760412245806,-0.0073800738007380184,-0.36111111111111116,0.13043478260869565
Forecasting,xgboost,137,27,0,0,0,0,0,0
Forecasting,single_score,138,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,138,27,0,0.025270190607191961,0.042395679645619966,0,-0.47999999999999998,0.14285714285714285
Forecasting,xgboost,138,27,0,0,0,0,0,0
Forecasting,single_score,139,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,139,27,-0.0023255813953487747,0.016154309825195889,0.028921940512856237,0.0023255813953488302,-0.53333333333333333,0.095238095238095233
Forecasting,xgboost,139,27,0,0,0,0,0,0
Forecasting,single_score,140,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,140,27,0.00068073519400957405,0.0081469400434918404,0.016149944306618591,-0.00068073519400951854,-0.40000000000000002,0.04504504504504505
Forecasting,xgboost,140,27,0,0,0,0,0,0
Forecasting,single_score,141,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,141,27,0.013157894736842146,0.033740685543964283,0.057721449742184516,-0.013157894736842146,-0.27586206896551724,0.18181818181818182
Forecasting,xgboost,141,27,0,0,0,0,0,0
Forecasting,single_score,142,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,142,27,0.0034334763948498104,0.022090306045529945,0.040452855252094466,-0.0034334763948497549,-0.41935483870967738,0.12686567164179105
Forecasting,xgboost,142,27,0,0,0,0,0,0
Forecasting,single_score,143,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,143,27,0,0.021946446322067603,0.031355371334825521,0,<NA>,0.09375
Forecasting,xgboost,143,27,0,0,0,0,<NA>,0
Forecasting,single_score,144,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,144,27,0.001982160555004886,0.036980056980056908,0.048966966182132976,-0.0019821605550049415,<NA>,0.15384615384615385
Forecasting,xgboost,144,27,0,0,0,0,<NA>,0
Forecasting,single_score,145,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,145,27,0.0012845215157353262,0.019114463967405071,0.029038787591808224,-0.0012845215157354373,<NA>,0.084033613445378158
Forecasting,xgboost,145,27,0,0,0,0,<NA>,0
Forecasting,single_score,146,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,146,27,0.0012599748005039935,0.010495799498121849,0.021077594206654421,-0.0012599748005039935,-0.41379310344827591,0.060240963855421686
Forecasting,xgboost,146,27,0,0,0,0,0,0
Forecasting,single_score,147,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,147,27,-0.0021520803443328962,0.013265790187042603,0.019070442707638052,0.0021520803443328962,<NA>,0.058823529411764705
Forecasting,xgboost,147,27,0,0,0,0,<NA>,0
Forecasting,single_score,148,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,148,27,0.0082122552116234981,0.022774383653594577,0.041491746233048216,-0.0082122552116234981,-0.25,0.12048192771084336
Forecasting,xgboost,148,27,0,0,0,0,0,0
Forecasting,single_score,149,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,149,27,0.0036188178528346882,0.032643032643032699,0.045407991204776982,-0.0036188178528347437,<NA>,0.13636363636363635
Forecasting,xgboost,149,27,0,0,0,0,<NA>,0
Forecasting,single_score,150,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,150,27,0.0069832402234637492,0.027511520737327239,0.048205283638695029,-0.0069832402234636937,-0.36363636363636365,0.15476190476190477
Forecasting,xgboost,150,27,0,0,0,0,0,0
Forecasting,single_score,151,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,151,27,0.0034364261168384758,0.059652619589977252,0.070049887186929533,-0.0034364261168384758,<NA>,0.25
Forecasting,xgboost,151,27,0,0,0,0,<NA>,0
Forecasting,single_score,152,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,152,27,0.00096899224806201723,0.021975355934367641,0.04003760231500364,-0.00096899224806201723,-0.46666666666666667,0.13043478260869565
Forecasting,xgboost,152,27,0,0,0,0,0,0
Forecasting,single_score,153,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,153,27,0.0060606060606060996,0.029068829177761601,0.042113944806723286,-0.0060606060606060996,<NA>,0.11764705882352941
Forecasting,xgboost,153,27,0,0,0,0,<NA>,0
Forecasting,single_score,154,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,154,27,0.0059288537549406772,0.028177425484554014,0.049220915141482219,-0.0059288537549407327,-0.38709677419354838,0.15929203539823011
Forecasting,xgboost,154,27,0,0,0,0,0,0
Forecasting,single_score,155,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,155,27,0.005079825834542806,0.017594537815126099,0.032557266302654653,-0.005079825834542806,-0.25,0.092436974789915971
Forecasting,xgboost,155,27,0,0,0,0,0,0
Forecasting,single_score,156,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,156,27,0.003668378576669129,0.023302264771625031,0.041595418110462329,-0.0036683785766690735,-0.40000000000000002,0.12977099236641221
Forecasting,xgboost,156,27,0,0,0,0,0,0
Forecasting,single_score,157,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,157,27,0.0044331855604813342,0.018767287055311499,0.034586812012895679,-0.0044331855604813342,-0.31818181818181823,0.10071942446043165
Forecasting,xgboost,157,27,0,0,0,0,0,0
Forecasting,single_score,158,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,158,27,0.021410579345088165,0.038094940271436589,0.065034969018716027,-0.021410579345088165,-0.21875,0.20338983050847456
Forecasting,xgboost,158,27,0,0,0,0,0,0
Forecasting,single_score,159,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,159,27,0.0014295925661186315,0.014118895966029693,0.027641998371689736,-0.001429592566118687,-0.4285714285714286,0.083333333333333329
Forecasting,xgboost,159,27,0,0,0,0,0,0
Forecasting,single_score,160,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,160,27,0.0016220600162206722,0.02052479916171851,0.036982960540633686,-0.0016220600162206167,-0.43999999999999995,0.11607142857142858
Forecasting,xgboost,160,27,0,0,0,0,0,0
Forecasting,single_score,161,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,161,27,0.012832263978001857,0.0270183684235768,0.048788463339629273,-0.012832263978001801,-0.24137931034482762,0.14482758620689656
Forecasting,xgboost,161,27,0,0,0,0,0,0
Forecasting,single_score,162,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,162,27,0.0090543259557344102,0.023376623376623412,0.04249598204631036,-0.0090543259557343547,-0.25,0.125
Forecasting,xgboost,162,27,0,0,0,0,0,0
Forecasting,single_score,163,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,163,27,0.004784688995215336,0.061886482040032886,0.073593881997243371,-0.0047846889952152805,<NA>,0.25714285714285712
Forecasting,xgboost,163,27,0,0,0,0,<NA>,0
Forecasting,single_score,164,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,164,27,0.003696857670979603,0.049202716239196809,0.061809655813868603,-0.0036968576709796586,<NA>,0.2073170731707317
Forecasting,xgboost,164,27,0,0,0,0,<NA>,0
Forecasting,single_score,165,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,165,27,0.0078740157480314821,0.032798390492677687,0.046856071370795976,-0.0078740157480314821,<NA>,0.13432835820895522
Forecasting,xgboost,165,27,0,0,0,0,<NA>,0
Forecasting,single_score,166,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,166,27,0.012698412698412653,0.050730787364450691,0.067252210722337558,-0.012698412698412709,<NA>,0.20952380952380953
Forecasting,xgboost,166,27,0,0,0,0,<NA>,0
Forecasting,single_score,167,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,167,27,0,0.049725049725049764,0.059881827311754982,0,<NA>,0.21621621621621623
Forecasting,xgboost,167,27,0,0,0,0,<NA>,0
Forecasting,single_score,168,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,168,27,-0.0066350710900474619,0.01492961329715059,0.029839915712210008,0.0066350710900473509,-0.56756756756756754,0.1044776119402985
Forecasting,xgboost,168,27,0,0,0,0,0,0
Forecasting,single_score,169,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,169,27,0.024024024024024038,0.0429489009420497,0.071121848787852188,-0.024024024024024038,-0.18518518518518523,0.22580645161290325
Forecasting,xgboost,169,27,0,0,0,0,0,0
Forecasting,single_score,170,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,170,27,0.0066945606694560622,0.018091489463831462,0.034628048307077164,-0.0066945606694560622,-0.3214285714285714,0.10240963855421686
Forecasting,xgboost,170,27,0,0,0,0,0,0
Forecasting,single_score,171,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,171,27,-0.0017436791630339732,0.015823009994501369,0.028964714417287041,0.0017436791630340287,-0.52631578947368429,0.093023255813953487
Forecasting,xgboost,171,27,0,0,0,0,0,0
Forecasting,single_score,172,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,172,27,0.0027573529411765163,0.029008892713712042,0.0409629843227583,-0.0027573529411764608,<NA>,0.11904761904761904
Forecasting,xgboost,172,27,0,0,0,0,<NA>,0
Forecasting,single_score,173,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,173,27,0.0035211267605633756,0.023969780219780246,0.035190625997496561,-0.0035211267605633756,<NA>,0.10000000000000001
Forecasting,xgboost,173,27,0,0,0,0,<NA>,0
Forecasting,single_score,174,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,174,27,0.0041617122473245338,0.013426970421762774,0.025946121826912805,-0.0041617122473245893,-0.27777777777777779,0.071856287425149698
Forecasting,xgboost,174,27,0,0,0,0,0,0
Forecasting,single_score,175,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,175,27,0.0038729666924863793,0.014980111912627297,0.029158313548782372,-0.0038729666924864348,-0.35999999999999999,0.085889570552147243
Forecasting,xgboost,175,27,0,0,0,0,0,0
Forecasting,single_score,176,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,176,27,0.004230565838180822,0.026792750197005499,0.038976219845149457,-0.0042305658381808775,<NA>,0.11347517730496454
Forecasting,xgboost,176,27,0,0,0,0,<NA>,0
Forecasting,single_score,177,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,177,27,0.0065104166666666297,0.028131688430368174,0.048655369047036934,-0.0065104166666666852,-0.36363636363636365,0.15662650602409636
Forecasting,xgboost,177,27,0,0,0,0,0,0
Forecasting,single_score,178,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,178,27,0.0086819258089976259,0.0262250712250712,0.046650800590954861,-0.0086819258089976259,-0.2857142857142857,0.14074074074074072
Forecasting,xgboost,178,27,0,0,0,0,0,0
Forecasting,single_score,179,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,179,27,0.0054466230936819349,0.065061682359156048,0.075771084333878191,-0.0054466230936819349,<NA>,0.27450980392156865
Forecasting,xgboost,179,27,0,0,0,0,<NA>,0
Forecasting,single_score,180,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,180,27,-0.0022471910112359383,0.015813788201847895,0.029463041514842886,0.0022471910112359939,-0.54166666666666674,0.095238095238095233
Forecasting,xgboost,180,27,0,0,0,0,0,0
Forecasting,single_score,181,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,181,27,0.0096774193548386789,0.042216870300751885,0.05802933133984009,-0.0096774193548387344,<NA>,0.171875
Forecasting,xgboost,181,27,0,0,0,0,<NA>,0
Forecasting,single_score,182,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,182,27,0.0016181229773463146,0.011961303596051576,0.018565397375054804,-0.0016181229773463146,<NA>,0.049180327868852458
Forecasting,xgboost,182,27,0,0,0,0,<NA>,0
Forecasting,single_score,183,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,183,27,0.0079681274900398336,0.019823169349353853,0.03707357174542214,-0.0079681274900398336,-0.2857142857142857,0.1090909090909091
Forecasting,xgboost,183,27,0,0,0,0,0,0
Forecasting,single_score,184,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,184,27,0.0079155672823219003,0.025687981985931502,0.046128104479848997,-0.0079155672823219003,-0.33333333333333337,0.1417910447761194
Forecasting,xgboost,184,27,0,0,0,0,0,0
Forecasting,single_score,185,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,185,27,0.0011248593925760053,0.020716182800622734,0.035901842734590433,-0.0011248593925758943,-0.4285714285714286,0.11475409836065574
