task,method,bootstrap_id,sampled_country_count,sample_row_count,sampled_countries_sha256,phase45_precision_delta,phase45_recall_delta,phase45_f1_delta,phase45_f2_delta,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta
Nowcasting,direct_phase45_sqrt_balance,1069,27,1611,a115af0484e2a5d77d2c415d44d479c5ee8fefd5c1d3558e4ac2e5b40bcebb72,-0.89380530973451333,0.83333333333333326,0.17121380370718373,0.34200025743338913,-0.27560521415270017,0.058456198110506785,-0.015964305821398211,0.44258224705152077
Nowcasting,direct_phase45_full_balance,1069,27,1611,a115af0484e2a5d77d2c415d44d479c5ee8fefd5c1d3558e4ac2e5b40bcebb72,-0.86149162861491635,0.78947368421052633,0.21866576439406754,0.39786411240934177,-0.17194289261328366,0.083996564557686837,0.017293458363767805,0.29546865301055242
Nowcasting,legacy_direct_exact_phase4_050,1070,27,908,ca7959a39ca485d6bfdb7aa1105bac001ece9b9852b88bee023969bd4126e72d,-0.47826086956521741,0.085470085470085472,0.13781512605042018,0.10092299692334358,-0.0011013215859030367,0.013476466291848538,0.027353967319840772,0.0011013215859030923
Nowcasting,direct_phase45_unweighted,1070,27,908,ca7959a39ca485d6bfdb7aa1105bac001ece9b9852b88bee023969bd4126e72d,-0.67142857142857149,0.96581196581196571,0.45889190794090656,0.68165738958539246,-0.046255506607929542,0.13495490292663867,0.079676054622034476,0.13436123348017626
Nowcasting,direct_phase45_sqrt_balance,1070,27,908,ca7959a39ca485d6bfdb7aa1105bac001ece9b9852b88bee023969bd4126e72d,-0.80274442538593482,0.96581196581196571,0.29495798319327732,0.52582140615826867,-0.22907488986784141,0.071231294481341162,0.0038533748776741206,0.3909691629955947
Nowcasting,direct_phase45_full_balance,1070,27,908,ca7959a39ca485d6bfdb7aa1105bac001ece9b9852b88bee023969bd4126e72d,-0.73942093541202669,0.98290598290598286,0.37981411645930457,0.61667324067843798,-0.11894273127753302,0.11239107910247484,0.04942903565303719,0.23898678414096919
Nowcasting,legacy_direct_exact_phase4_050,1071,27,1265,62463014f8569b036f22b18125c8b48491ca3fbf56f8534823308c2d03aa39eb,-0.30303030303030298,0.16044776119402984,0.25330888039419319,0.18815547472105287,0.018181818181818188,0.028263424060163439,0.052678678375009919,-0.018181818181818188
Nowcasting,direct_phase45_unweighted,1071,27,1265,62463014f8569b036f22b18125c8b48491ca3fbf56f8534823308c2d03aa39eb,-0.54863813229571989,0.85447761194029848,0.5712101622294995,0.71744625942109741,-0.020553359683794459,0.11344451504521835,0.10189759170509111,0.041897233201581008
Nowcasting,direct_phase45_sqrt_balance,1071,27,1265,62463014f8569b036f22b18125c8b48491ca3fbf56f8534823308c2d03aa39eb,-0.69121140142517823,0.95895522388059706,0.44632824706625446,0.66525236324755177,-0.21185770750988142,0.073245014666585395,0.032333729737137551,0.25691699604743085
Nowcasting,direct_phase45_full_balance,1071,27,1265,62463014f8569b036f22b18125c8b48491ca3fbf56f8534823308c2d03aa39eb,-0.65042979942693413,0.89925373134328357,0.48303576203463899,0.67531204835107084,-0.13517786561264822,0.086800943535822128,0.060272922873220808,0.16837944664031618
Nowcasting,legacy_direct_exact_phase4_050,1072,27,1464,1bc3a9c1780a1cfa0fb8688bfca7acced869f420ee880122d861e88a08470f28,-0.40000000000000002,0.043859649122807015,0.07938288920056101,0.053436763366234347,0.000683060109289646,0.0080820105820105514,0.016034216972075827,-0.00068306010928959049
Nowcasting,direct_phase45_unweighted,1072,27,1464,1bc3a9c1780a1cfa0fb8688bfca7acced869f420ee880122d861e88a08470f28,-0.74809160305343514,0.57017543859649122,0.33367252543940795,0.44866910881795408,-0.047814207650273222,0.084351851851851845,0.058275996017426612,0.089480874316939907
Nowcasting,direct_phase45_sqrt_balance,1072,27,1464,1bc3a9c1780a1cfa0fb8688bfca7acced869f420ee880122d861e88a08470f28,-0.87556904400606983,0.71052631578947367,0.19476910962371335,0.35677208544710581,-0.2349726775956284,0.051547619047619009,-0.0050458804075780017,0.33879781420765026
Nowcasting,direct_phase45_full_balance,1072,27,1464,1bc3a9c1780a1cfa0fb8688bfca7acced869f420ee880122d861e88a08470f28,-0.8190045248868778,0.69298245614035081,0.27037847982483576,0.43449337940378085,-0.12363387978142071,0.082896825396825358,0.033073176622133132,0.19330601092896177
Nowcasting,legacy_direct_exact_phase4_050,1073,27,252,3545887bd80de9bdb1272c02237480bc11d88981284e34ea30f3a979848acb2f,<NA>,0.25,0.25,0.25,-0.0079365079365080193,0.057432432432432401,0.048421052631578948,0.0079365079365079083
Nowcasting,direct_phase45_unweighted,1073,27,252,3545887bd80de9bdb1272c02237480bc11d88981284e34ea30f3a979848acb2f,<NA>,0.5,0.049382716049382713,0.10752688172043011,-0.1785714285714286,0.045608108108108059,-0.013739091969276557,0.28968253968253971
Nowcasting,direct_phase45_sqrt_balance,1073,27,252,3545887bd80de9bdb1272c02237480bc11d88981284e34ea30f3a979848acb2f,<NA>,0.5,0.029629629629629631,0.068027210884353748,-0.32142857142857145,-0.015202702702702742,-0.047631386327038477,0.50396825396825395
Nowcasting,direct_phase45_full_balance,1073,27,252,3545887bd80de9bdb1272c02237480bc11d88981284e34ea30f3a979848acb2f,<NA>,1,0.072727272727272724,0.16393442622950818,-0.25000000000000006,0.13682432432432429,-0.024663178548070624,0.3888888888888889
Nowcasting,legacy_direct_exact_phase4_050,1074,27,1640,b0c52488b2fabcf62df52d0a4823d59a3fbff06ee35eff490aec9463d1bb1cb4,-0.27906976744186052,0.15544041450777202,0.2524025860562642,0.18371574377574426,0.010975609756097571,0.029304649472299105,0.051678818109499647,-0.010975609756097571
Nowcasting,direct_phase45_unweighted,1074,27,1640,b0c52488b2fabcf62df52d0a4823d59a3fbff06ee35eff490aec9463d1bb1cb4,-0.67313019390581719,0.60621761658031081,0.41568350143287802,0.514273089223792,-0.05365853658536579,0.08474222250848823,0.071808004399214365,0.07682926829268294
Nowcasting,direct_phase45_sqrt_balance,1074,27,1640,b0c52488b2fabcf62df52d0a4823d59a3fbff06ee35eff490aec9463d1bb1cb4,-0.81097560975609762,0.79792746113989632,0.29571243931977081,0.48034073992212034,-0.24390243902439018,0.062150001380211484,0.0094424031076816295,0.31158536585365854
Nowcasting,direct_phase45_full_balance,1074,27,1640,b0c52488b2fabcf62df52d0a4823d59a3fbff06ee35eff490aec9463d1bb1cb4,-0.75856164383561642,0.72538860103626945,0.35262508458384745,0.51344319912076841,-0.14573170731707308,0.078246027291381026,0.041933201658659547,0.18475609756097561
Nowcasting,legacy_direct_exact_phase4_050,1075,27,1487,38f59e817b8ce34f6cf4d2c2e23176bebc6068870dd42104ab76dddcef45093b,-0.52380952380952384,0.047337278106508875,0.081871345029239762,0.056986748940888676,-0.0020174848688634395,0.0072082819141642551,0.015968078909966904,0.002017484868863495
Nowcasting,direct_phase45_unweighted,1075,27,1487,38f59e817b8ce34f6cf4d2c2e23176bebc6068870dd42104ab76dddcef45093b,-0.66091954022988508,0.68639053254437876,0.43308787765674661,0.56142261246312686,-0.026899798251513118,0.10136843548608257,0.078526982712190163,0.076664425016812365
Nowcasting,direct_phase45_sqrt_balance,1075,27,1487,38f59e817b8ce34f6cf4d2c2e23176bebc6068870dd42104ab76dddcef45093b,-0.81989247311827951,0.78106508875739655,0.27014597464819406,0.4570817233786198,-0.19973100201748484,0.058997668997668978,0.010031151629938173,0.32145258910558172
Nowcasting,direct_phase45_full_balance,1075,27,1487,38f59e817b8ce34f6cf4d2c2e23176bebc6068870dd42104ab76dddcef45093b,-0.73735408560311289,0.78698224852071008,0.37192297483582065,0.55247762821942936,-0.088769334229993224,0.097313862607980278,0.054772444568457535,0.16543375924680559
Nowcasting,legacy_direct_exact_phase4_050,1076,27,1747,fa138614ab264c042660df17bd9bcb0a53918752d94217436637980b2fafe0ca,-0.47619047619047616,0.045454545454545449,0.080456621004566201,0.055056218068477915,-0.00057240984544937312,0.0074518664971990611,0.015939310679015689,0.00057240984544937312
Nowcasting,direct_phase45_unweighted,1076,27,1747,fa138614ab264c042660df17bd9bcb0a53918752d94217436637980b2fafe0ca,-0.6507042253521127,0.61616161616161624,0.42846292947558767,0.52794608210225347,-0.017744705208929568,0.094434872663936381,0.080359358529562108,0.062392673153978284
Nowcasting,direct_phase45_sqrt_balance,1076,27,1747,fa138614ab264c042660df17bd9bcb0a53918752d94217436637980b2fafe0ca,-0.82464454976303314,0.73737373737373746,0.26406909788867561,0.43972827994802088,-0.20721236405266169,0.054336958056771661,0.0090034727617346322,0.31482541499713801
Nowcasting,direct_phase45_full_balance,1076,27,1747,fa138614ab264c042660df17bd9bcb0a53918752d94217436637980b2fafe0ca,-0.7407407407407407,0.73232323232323238,0.36431372549019608,0.52824439365884313,-0.087578706353749314,0.091662194605281772,0.055028926822195623,0.15741270749856895
Nowcasting,legacy_direct_exact_phase4_050,1077,27,1964,8c437a6e6ee25462c5d8faf7091b7c073f6738c527de2adb92e8e24c0bcbd5af,-0.31818181818181823,0.080459770114942541,0.14163265306122449,0.097283223364758642,0.0035641547861507972,0.01517844083662423,0.028757375424769804,-0.0035641547861507417
Nowcasting,direct_phase45_unweighted,1077,27,1964,8c437a6e6ee25462c5d8faf7091b7c073f6738c527de2adb92e8e24c0bcbd5af,-0.75531914893617025,0.52298850574712641,0.32311688311688308,0.42193087646416411,-0.052953156822810543,0.073142460143337695,0.055875264561076388,0.098268839103869632
Nowcasting,direct_phase45_sqrt_balance,1077,27,1964,8c437a6e6ee25462c5d8faf7091b7c073f6738c527de2adb92e8e24c0bcbd5af,-0.87147335423197492,0.70114942528735624,0.20607805987116332,0.36487721554913849,-0.24796334012219956,0.044094632148603208,-0.0065723720303562105,0.36252545824847249
Nowcasting,direct_phase45_full_balance,1077,27,1964,8c437a6e6ee25462c5d8faf7091b7c073f6738c527de2adb92e8e24c0bcbd5af,-0.82137404580152673,0.66666666666666663,0.27083922109253833,0.42583898212387444,-0.13900203665987776,0.071709082931110113,0.030051229718921046,0.214867617107943
Nowcasting,legacy_direct_exact_phase4_050,1078,27,681,20f621b62b496c647de831bb1cecfc624be08dddb38daaeed64e5e0d050f3c05,<NA>,0.2711864406779661,0.3902439024390244,0.30888030888030887,0.013215859030836996,0.064338112145776116,0.079034780881466898,-0.013215859030837024
Nowcasting,direct_phase45_unweighted,1078,27,681,20f621b62b496c647de831bb1cecfc624be08dddb38daaeed64e5e0d050f3c05,<NA>,0.66101694915254239,0.31325301204819278,0.45774647887323944,-0.1204111600587372,0.10547162859248349,0.045942066951103117,0.1644640234948605
Nowcasting,direct_phase45_sqrt_balance,1078,27,681,20f621b62b496c647de831bb1cecfc624be08dddb38daaeed64e5e0d050f3c05,<NA>,0.89830508474576276,0.24824355971896955,0.43874172185430466,-0.31130690161527169,0.093647417431500013,-0.0056942585777479959,0.38472834067547723
Nowcasting,direct_phase45_full_balance,1078,27,681,20f621b62b496c647de831bb1cecfc624be08dddb38daaeed64e5e0d050f3c05,<NA>,0.79661016949152541,0.26628895184135976,0.44339622641509435,-0.23348017621145378,0.097373886246399199,0.015519833880315498,0.29368575624082227
Nowcasting,legacy_direct_exact_phase4_050,1079,27,835,738c679b192b92efeb905e375a6514bf18b03b82ce4f8341d0c43183f061626d,-0.25,0.18478260869565219,0.2888394512421209,0.21604170123333888,0.013173652694610793,0.03561171279582831,0.059730674030080311,-0.013173652694610793
Nowcasting,direct_phase45_unweighted,1079,27,835,738c679b192b92efeb905e375a6514bf18b03b82ce4f8341d0c43183f061626d,-0.73154362416107377,0.85869565217391297,0.38875103391232424,0.58705046509924563,-0.099401197604790381,0.11334937825912555,0.060587283255083335,0.16646706586826349
Nowcasting,direct_phase45_sqrt_balance,1079,27,835,738c679b192b92efeb905e375a6514bf18b03b82ce4f8341d0c43183f061626d,-0.83073929961089488,0.93478260869565211,0.2656233365272011,0.47964714341020959,-0.28742514970059879,0.069699157641395892,-0.0041871034728152012,0.40838323353293415
Nowcasting,direct_phase45_full_balance,1079,27,835,738c679b192b92efeb905e375a6514bf18b03b82ce4f8341d0c43183f061626d,-0.79326923076923084,0.92391304347826086,0.31707730082126834,0.53491925225374704,-0.19520958083832335,0.095635780184516628,0.028209332586925706,0.29341317365269459
Nowcasting,legacy_direct_exact_phase4_050,1080,27,1710,432021bed7b8fe1c29ae052fd062070dec49b433889ca8f2261c7dc5a2765491,-0.375,0.098591549295774641,0.16673687758025107,0.11790184296774807,0.0029239766081872176,0.018392857142857155,0.033745540428018084,-0.0029239766081871621
Nowcasting,direct_phase45_unweighted,1080,27,1710,432021bed7b8fe1c29ae052fd062070dec49b433889ca8f2261c7dc5a2765491,-0.75147928994082847,0.58450704225352113,0.33601398601398597,0.45478881271895621,-0.057309941520467755,0.083750000000000047,0.057558054011113968,0.099999999999999978
Nowcasting,direct_phase45_sqrt_balance,1080,27,1710,432021bed7b8fe1c29ae052fd062070dec49b433889ca8f2261c7dc5a2765491,-0.86757425742574257,0.74647887323943662,0.21127714390872285,0.38002079331344263,-0.24736842105263157,0.054464285714285743,-0.0046974475717814768,0.34795321637426896
Nowcasting,direct_phase45_full_balance,1080,27,1710,432021bed7b8fe1c29ae052fd062070dec49b433889ca8f2261c7dc5a2765491,-0.81588447653429608,0.71126760563380287,0.27911743428984803,0.44575810832401341,-0.1380116959064327,0.081607142857142934,0.032010985262161396,0.20526315789473687
Nowcasting,legacy_direct_exact_phase4_050,1081,27,1715,de5179408e3625909b9634392df5bab4792b7d2b8b60ed1aa6d9429ffac90c65,-0.4285714285714286,0.047945205479452052,0.086394557823129256,0.058342623560014864,0.00058309037900872163,0.0086411411411411732,0.017327805791717527,-0.00058309037900877714
Nowcasting,direct_phase45_unweighted,1081,27,1715,de5179408e3625909b9634392df5bab4792b7d2b8b60ed1aa6d9429ffac90c65,-0.75086505190311414,0.48630136986301364,0.31742904058174992,0.40382412547360996,-0.050145772594752169,0.067905405405405406,0.053920293687362564,0.085131195335276966
Nowcasting,direct_phase45_sqrt_balance,1081,27,1715,de5179408e3625909b9634392df5bab4792b7d2b8b60ed1aa6d9429ffac90c65,-0.8758085381630013,0.65068493150684925,0.19531729993411948,0.3451744358155559,-0.24139941690962102,0.03781531531531529,-0.0091113325646083043,0.33935860058309031
Nowcasting,direct_phase45_full_balance,1081,27,1715,de5179408e3625909b9634392df5bab4792b7d2b8b60ed1aa6d9429ffac90c65,-0.814453125,0.64383561643835618,0.27514835721522651,0.42484715203693302,-0.12536443148688048,0.072462462462462462,0.032075691541091633,0.18833819241982508
Nowcasting,legacy_direct_exact_phase4_050,1082,27,1390,8eeb3af8034553e370f559599dcb0b390cb15da2e0c4a8f4f008b0e06a8430b7,<NA>,0.10465116279069768,0.17647058823529413,0.125,0.0014388489208633226,0.024214015641995157,0.035136047613752469,-0.0014388489208633226
Nowcasting,direct_phase45_unweighted,1082,27,1390,8eeb3af8034553e370f559599dcb0b390cb15da2e0c4a8f4f008b0e06a8430b7,<NA>,0.33720930232558138,0.16384180790960451,0.23692810457516339,-0.088489208633093508,0.041986067229502266,0.022237997176320162,0.15107913669064743
Nowcasting,direct_phase45_sqrt_balance,1082,27,1390,8eeb3af8034553e370f559599dcb0b390cb15da2e0c4a8f4f008b0e06a8430b7,<NA>,0.60465116279069764,0.1370223978919631,0.25565388397246802,-0.2741007194244604,0.030617133682084241,-0.020681122382445655,0.40935251798561145
Nowcasting,direct_phase45_full_balance,1082,27,1390,8eeb3af8034553e370f559599dcb0b390cb15da2e0c4a8f4f008b0e06a8430b7,<NA>,0.53488372093023251,0.16849816849816851,0.28606965174129351,-0.16978417266187051,0.055213135132335445,0.0084318328174660395,0.26474820143884892
Nowcasting,legacy_direct_exact_phase4_050,1083,27,1754,a9829072ea66632de6b5bc1355d6ebba921747a3ba7bb317d9689404e02b0252,-0.26470588235294112,0.13793103448275862,0.22895604395604396,0.16405927556455258,0.0085518814139110555,0.026363237464597733,0.046810362513809184,-0.008551881413911111
Nowcasting,direct_phase45_unweighted,1083,27,1754,a9829072ea66632de6b5bc1355d6ebba921747a3ba7bb317d9689404e02b0252,-0.74038461538461542,0.61494252873563215,0.35467312348668278,0.47843790964359068,-0.066704675028506299,0.084014121025968336,0.059542701784003865,0.11459521094640818
Nowcasting,direct_phase45_sqrt_balance,1083,27,1754,a9829072ea66632de6b5bc1355d6ebba921747a3ba7bb317d9689404e02b0252,-0.84683684794672587,0.78735632183908044,0.24531561461794019,0.42488651156355756,-0.24857468643101482,0.059035063225497619,0.0008056169713182848,0.35689851767388819
Nowcasting,direct_phase45_full_balance,1083,27,1754,a9829072ea66632de6b5bc1355d6ebba921747a3ba7bb317d9689404e02b0252,-0.80809595202398798,0.72988505747126431,0.29297095294717168,0.46237885666587014,-0.15792474344355756,0.076395149387689987,0.030487123229730601,0.23489167616875711
Nowcasting,legacy_direct_exact_phase4_050,1084,27,1537,f1d21cee7ba427fc02a32a74b0bea13e0cb26dd46f3b0951c88a401e9b750a80,<NA>,0.12087912087912088,0.19298245614035087,0.1421188630490956,-0.00065061808718280822,0.027304328324736504,0.038081671539113932,0.00065061808718286374
Nowcasting,direct_phase45_unweighted,1084,27,1537,f1d21cee7ba427fc02a32a74b0bea13e0cb26dd46f3b0951c88a401e9b750a80,<NA>,0.36263736263736263,0.17553191489361702,0.25423728813559321,-0.10279765777488614,0.044255064663227928,0.019805256544754235,0.14248536109303844
Nowcasting,direct_phase45_sqrt_balance,1084,27,1537,f1d21cee7ba427fc02a32a74b0bea13e0cb26dd46f3b0951c88a401e9b750a80,<NA>,0.61538461538461542,0.13930348258706468,0.25998142989786444,-0.28366948601171116,0.03431262614936087,-0.023733975402290636,0.39102147039687707
Nowcasting,direct_phase45_full_balance,1084,27,1537,f1d21cee7ba427fc02a32a74b0bea13e0cb26dd46f3b0951c88a401e9b750a80,<NA>,0.56043956043956045,0.17114093959731544,0.29344073647871116,-0.19193233571893298,0.056047693802795839,0.002293071057709789,0.26219908913467793
Nowcasting,legacy_direct_exact_phase4_050,1085,27,784,355fc7adf6fa7f2689f17598ff84b86465cfb4cf43670efc6866c531f33b7b3b,-0.3666666666666667,0.082901554404145081,0.13979134254598699,0.099099026626980946,0.0063775510204081565,0.015696792551012528,0.028485923483051012,-0.006377551020408212
Nowcasting,direct_phase45_unweighted,1085,27,784,355fc7adf6fa7f2689f17598ff84b86465cfb4cf43670efc6866c531f33b7b3b,-0.51451187335092352,0.93782383419689119,0.61274439845868411,0.77995011350578736,0.022959183673469385,0.15269427929274476,0.11343056489915138,0.017857142857142849
Nowcasting,direct_phase45_sqrt_balance,1085,27,784,355fc7adf6fa7f2689f17598ff84b86465cfb4cf43670efc6866c531f33b7b3b,-0.65953654188948307,0.97409326424870457,0.4760190548367888,0.69707426856714172,-0.16326530612244894,0.082860021478947332,0.036967870081167337,0.23214285714285715
Nowcasting,direct_phase45_full_balance,1085,27,784,355fc7adf6fa7f2689f17598ff84b86465cfb4cf43670efc6866c531f33b7b3b,-0.60631578947368414,0.95336787564766845,0.52926799462299889,0.73044468013555108,-0.076530612244897878,0.11477950864140118,0.073568258739157344,0.13265306122448978
Nowcasting,legacy_direct_exact_phase4_050,1086,27,1123,96d86c4716bf761afc9cc086b4f45799711f81a8506d1dc8af054b111f6d9890,-0.2857142857142857,0.12612612612612614,0.20941558441558442,0.15005436752446538,0.0071237756010685827,0.023988356680614387,0.042908727387523604,-0.0071237756010685827
Nowcasting,direct_phase45_unweighted,1086,27,1123,96d86c4716bf761afc9cc086b4f45799711f81a8506d1dc8af054b111f6d9890,-0.69411764705882351,0.69369369369369371,0.40837236533957844,0.54670395910691028,-0.038290293855743451,0.10418691685942255,0.074236857086249552,0.089047195013357061
Nowcasting,direct_phase45_sqrt_balance,1086,27,1123,96d86c4716bf761afc9cc086b4f45799711f81a8506d1dc8af054b111f6d9890,-0.8348134991119005,0.8288288288288288,0.25810724883425179,0.45053167155752427,-0.22172751558325909,0.069103620344621419,0.007809894949008106,0.33659839715048978
Nowcasting,direct_phase45_full_balance,1086,27,1123,96d86c4716bf761afc9cc086b4f45799711f81a8506d1dc8af054b111f6d9890,-0.77944862155388472,0.78378378378378377,0.32724089635854342,0.51070947792128163,-0.11843276936776492,0.094206928814616508,0.044258548463491199,0.19946571682991987
Nowcasting,legacy_direct_exact_phase4_050,1087,27,1287,30e235b2ca76e7d3c47c84ddf6d9b0794b814b5d8ef642c933c2dae942aec323,-0.34999999999999998,0.10714285714285715,0.17927058192544917,0.1277530314278644,0.0038850038850039015,0.02005717552887365,0.036442564375440273,-0.0038850038850039015
Nowcasting,direct_phase45_unweighted,1087,27,1287,30e235b2ca76e7d3c47c84ddf6d9b0794b814b5d8ef642c933c2dae942aec323,-0.71886120996441283,0.69642857142857151,0.38433650836542144,0.53070227696970251,-0.041181041181041156,0.10572898799313896,0.069809153763983028,0.096348096348096324
Nowcasting,direct_phase45_sqrt_balance,1087,27,1287,30e235b2ca76e7d3c47c84ddf6d9b0794b814b5d8ef642c933c2dae942aec323,-0.84863123993558776,0.8303571428571429,0.23878110323678906,0.42852737920876033,-0.21833721833721831,0.071869639794168105,0.0061240991132014422,0.33721833721833722
Nowcasting,direct_phase45_full_balance,1087,27,1287,30e235b2ca76e7d3c47c84ddf6d9b0794b814b5d8ef642c933c2dae942aec323,-0.7920560747663552,0.7857142857142857,0.31193051458538179,0.49685501011888411,-0.11577311577311578,0.097244139508290472,0.042150316003523675,0.19502719502719507
Nowcasting,legacy_direct_exact_phase4_050,1088,27,1588,8ebda16397683a29406b26e9f2abd448bbe9cbc83fa1b13fbf3b315887e18e81,-0.31999999999999995,0.074257425742574268,0.13017189254556449,0.089695137314184936,0.0044080604534004753,0.013665906980670162,0.026663818724699473,-0.0044080604534004753
Nowcasting,direct_phase45_unweighted,1088,27,1588,8ebda16397683a29406b26e9f2abd448bbe9cbc83fa1b13fbf3b315887e18e81,-0.59833795013850422,0.70792079207920788,0.49548984780413058,0.60784251602614869,-0.023929471032745564,0.10753495962409604,0.090260799002966796,0.045969773299748107
Nowcasting,direct_phase45_sqrt_balance,1088,27,1588,8ebda16397683a29406b26e9f2abd448bbe9cbc83fa1b13fbf3b315887e18e81,-0.79259259259259263,0.82178217821782173,0.31240796713942498,0.50681377710631925,-0.23110831234256929,0.065400523339241901,0.011429102858283385,0.29974811083123432
Nowcasting,direct_phase45_full_balance,1088,27,1588,8ebda16397683a29406b26e9f2abd448bbe9cbc83fa1b13fbf3b315887e18e81,-0.7235494880546075,0.79207920792079212,0.39155966955310045,0.56871601395752513,-0.12027707808564236,0.093137503165358237,0.052264934426441478,0.16624685138539042
Nowcasting,legacy_direct_exact_phase4_050,1089,27,1495,03b3b0da13d8900b40f8179eb2060f6ce57b2a542e014b0f4c3f5a4e72992898,<NA>,0.12962962962962962,0.21052631578947367,0.15317286652078774,0.0020066889632106566,0.029703375942313925,0.041918251993615707,-0.0020066889632107121
Nowcasting,direct_phase45_unweighted,1089,27,1495,03b3b0da13d8900b40f8179eb2060f6ce57b2a542e014b0f4c3f5a4e72992898,<NA>,0.37037037037037035,0.22160664819944598,0.29197080291970801,-0.080936454849498407,0.0530154047853163,0.032709532004436326,0.11571906354515049
Nowcasting,direct_phase45_sqrt_balance,1089,27,1495,03b3b0da13d8900b40f8179eb2060f6ce57b2a542e014b0f4c3f5a4e72992898,<NA>,0.64814814814814814,0.18018018018018017,0.31789282470481378,-0.26354515050167227,0.047976073418551257,-0.011454243855117091,0.35384615384615381
Nowcasting,direct_phase45_full_balance,1089,27,1495,03b3b0da13d8900b40f8179eb2060f6ce57b2a542e014b0f4c3f5a4e72992898,<NA>,0.57407407407407407,0.2179261862917399,0.3471444568868981,-0.16722408026755853,0.066822353326778106,0.016124236854743401,0.2254180602006689
Nowcasting,legacy_direct_exact_phase4_050,1090,27,1570,e83631e8a601f010c4be621134fd20697bca9210e7cf94a3191eaa41f1f6bc8e,-0.59259259259259256,0.073529411764705885,0.12037078500738883,0.087147929754655434,-0.0038216560509554132,0.011706057238956152,0.023341830724084633,0.0038216560509554132
Nowcasting,direct_phase45_unweighted,1090,27,1570,e83631e8a601f010c4be621134fd20697bca9210e7cf94a3191eaa41f1f6bc8e,-0.75624999999999998,0.56617647058823528,0.32750672301190936,0.44221457696228339,-0.059235668789808904,0.078137481606054271,0.055096821322414696,0.10509554140127386
Nowcasting,direct_phase45_sqrt_balance,1090,27,1570,e83631e8a601f010c4be621134fd20697bca9210e7cf94a3191eaa41f1f6bc8e,-0.8640646029609691,0.73529411764705888,0.21520805826129558,0.38321108045878688,-0.23694267515923562,0.051701252289858557,-0.0028786999541280112,0.34522292993630566
Nowcasting,direct_phase45_full_balance,1090,27,1570,e83631e8a601f010c4be621134fd20697bca9210e7cf94a3191eaa41f1f6bc8e,-0.81609195402298851,0.69852941176470595,0.27719477292392342,0.44110711396457647,-0.13821656050955411,0.076431724676416735,0.030682183437546723,0.21082802547770696
Nowcasting,legacy_direct_exact_phase4_050,1091,27,1155,900a0e402fb071cc7a6f52036ffc0d4376833fb5aca8fb2263de78252ff49d91,-0.3529411764705882,0.12269938650306748,0.19910782956468237,0.1450593343497294,0.0069264069264068917,0.022044392237476451,0.040805826367579345,-0.0069264069264069472
Nowcasting,direct_phase45_unweighted,1091,27,1155,900a0e402fb071cc7a6f52036ffc0d4376833fb5aca8fb2263de78252ff49d91,-0.65625,0.86503067484662577,0.46971267074894019,0.65418513555303581,-0.05974025974025976,0.11888994934292635,0.08074295052712982,0.11428571428571427
Nowcasting,direct_phase45_sqrt_balance,1091,27,1155,900a0e402fb071cc7a6f52036ffc0d4376833fb5aca8fb2263de78252ff49d91,-0.78610354223433243,0.95092024539877296,0.32581331711766498,0.5510875465003906,-0.25714285714285717,0.073724396152999028,0.0093948617724102235,0.36536796536796534
Nowcasting,direct_phase45_full_balance,1091,27,1155,900a0e402fb071cc7a6f52036ffc0d4376833fb5aca8fb2263de78252ff49d91,-0.73508771929824568,0.9141104294478527,0.38776303278349666,0.60254908732363355,-0.15497835497835499,0.098343244499914384,0.046171676793812844,0.23376623376623373
Nowcasting,legacy_direct_exact_phase4_050,1092,27,1575,d3db0034af45522c82e878be2afe6709328dfcdb74540bebd5b36959a0823fcb,-0.3529411764705882,0.14788732394366197,0.23601398601398602,0.17393690627025324,0.0057142857142857828,0.027761194029850667,0.047927812943998283,-0.0057142857142857273
Nowcasting,direct_phase45_unweighted,1092,27,1575,d3db0034af45522c82e878be2afe6709328dfcdb74540bebd5b36959a0823fcb,-0.76029055690072633,0.6901408450704225,0.34277074277074276,0.49579980974186161,-0.081904761904761925,0.09516524520255859,0.055864741075339452,0.13714285714285712
Nowcasting,direct_phase45_sqrt_balance,1092,27,1575,d3db0034af45522c82e878be2afe6709328dfcdb74540bebd5b36959a0823fcb,-0.86155606407322649,0.84507042253521125,0.22420296239193876,0.41076882576191531,-0.28761904761904761,0.062041577825159844,-0.0098467018514426241,0.40190476190476188
Nowcasting,direct_phase45_full_balance,1092,27,1575,d3db0034af45522c82e878be2afe6709328dfcdb74540bebd5b36959a0823fcb,-0.82232704402515722,0.78873239436619724,0.27650241789059266,0.4604817567685921,-0.17968253968253967,0.08382196162046901,0.024824443017800096,0.26095238095238094
Nowcasting,legacy_direct_exact_phase4_050,1093,27,1021,89ecb5f12c60b4bed09063092c2c8223ec75f5c42475d9bcd5b052c62d944d8b,<NA>,0.23076923076923078,0.36206896551724138,0.26992287917737789,0.016650342801175388,0.056230319388214156,0.073922831340214379,-0.016650342801175333
Nowcasting,direct_phase45_unweighted,1093,27,1021,89ecb5f12c60b4bed09063092c2c8223ec75f5c42475d9bcd5b052c62d944d8b,<NA>,0.51648351648351654,0.32867132867132864,0.42039355992844363,-0.069539666993143956,0.085992224150118923,0.054184011808519339,0.098922624877570975
