delta3,delta4,n_rows,ordinal_mae,balanced_accuracy,phase4_support,phase4_recall,phase3plus_precision,phase3plus_recall,distribution_discrepancy,actual_phase1_count,actual_phase2_count,actual_phase3_count,actual_phase4_count,actual_phase5_count,predicted_phase1_count,predicted_phase2_count,predicted_phase3_count,predicted_phase4_count,predicted_phase5_count,ordinal_mae_change,balanced_accuracy_change,phase4_recall_change,phase3plus_precision_change,phase3plus_recall_change,distribution_discrepancy_change,offset_l1,mae_improved,phase4_recall_improved,balanced_accuracy_not_lower,phase3plus_precision_within_tolerance,phase3plus_recall_within_tolerance,accepted,selection_rank,selected
-0.070000000000000007,0.029999999999999999,496,0.3911290322580645,0.35372444968553463,30,0.033333333333333333,0.85929648241206025,0.57966101694915251,0.42338709677419362,9,192,265,30,0,0,297,194,5,0,-0.030241935483870996,0.052427279874213861,0.033333333333333333,0.19262981574539362,-0.26779661016949152,-0.020161290322580572,0.10000000000000001,True,True,True,True,False,False,<NA>,False
-0.040000000000000001,0.070000000000000007,496,0.39314516129032256,0.39661949685534592,30,0.26666666666666666,0.80158730158730163,0.68474576271186438,0.20967741935483875,9,192,265,30,0,0,244,223,29,0,-0.028225806451612934,0.095322327044025157,0.26666666666666666,0.134920634920635,-0.16271186440677965,-0.23387096774193544,0.11000000000000001,True,True,True,True,False,False,<NA>,False
-0.029999999999999999,0.050000000000000003,496,0.39314516129032256,0.37560927672955974,30,0.20000000000000001,0.75432525951557095,0.73898305084745763,0.076612903225806467,9,192,265,30,0,0,207,269,20,0,-0.028225806451612934,0.074312106918238974,0.20000000000000001,0.087658592848904315,-0.1084745762711864,-0.36693548387096775,0.080000000000000002,True,True,True,True,False,False,<NA>,False
-0.029999999999999999,0.059999999999999998,496,0.39314516129032256,0.37560927672955974,30,0.20000000000000001,0.75432525951557095,0.73898305084745763,0.076612903225806467,9,192,265,30,0,0,207,269,20,0,-0.028225806451612934,0.074312106918238974,0.20000000000000001,0.087658592848904315,-0.1084745762711864,-0.36693548387096775,0.089999999999999997,True,True,True,True,False,False,<NA>,False
-0.059999999999999998,0.040000000000000001,496,0.39314516129032256,0.35170499213836481,30,0.033333333333333333,0.85308056872037918,0.61016949152542377,0.37500000000000006,9,192,265,30,0,0,285,199,12,0,-0.028225806451612934,0.05040782232704405,0.033333333333333333,0.18641390205371255,-0.23728813559322026,-0.068548387096774133,0.10000000000000001,True,True,True,True,False,False,<NA>,False
-0.02,0.050000000000000003,496,0.39516129032258063,0.36928557389937106,30,0.20000000000000001,0.72955974842767291,0.78644067796610173,0.13306451612903222,9,192,265,30,0,0,178,298,20,0,-0.026209677419354871,0.067988404088050292,0.20000000000000001,0.062893081761006275,-0.061016949152542299,-0.31048387096774199,0.070000000000000007,True,True,True,True,False,False,<NA>,False
-0.02,0.059999999999999998,496,0.39516129032258063,0.36928557389937106,30,0.20000000000000001,0.72955974842767291,0.78644067796610173,0.13306451612903222,9,192,265,30,0,0,178,298,20,0,-0.026209677419354871,0.067988404088050292,0.20000000000000001,0.062893081761006275,-0.061016949152542299,-0.31048387096774199,0.080000000000000002,True,True,True,True,False,False,<NA>,False
-0.029999999999999999,0.040000000000000001,496,0.39717741935483869,0.33677279874213839,30,0.033333333333333333,0.75432525951557095,0.73898305084745763,0.1088709677419355,9,192,265,30,0,0,207,277,12,0,-0.024193548387096808,0.035475628930817626,0.033333333333333333,0.087658592848904315,-0.1084745762711864,-0.33467741935483869,0.070000000000000007,True,True,True,True,False,False,<NA>,False
-0.059999999999999998,0.070000000000000007,496,0.39919354838709675,0.40060436320754716,30,0.26666666666666666,0.85308056872037918,0.61016949152542377,0.37500000000000006,9,192,265,30,0,0,285,182,29,0,-0.022177419354838745,0.099307193396226401,0.26666666666666666,0.18641390205371255,-0.23728813559322026,-0.068548387096774133,0.13,True,True,True,True,False,False,<NA>,False
-0.01,0.050000000000000003,496,0.39919354838709675,0.363094536163522,30,0.20000000000000001,0.71176470588235297,0.8203389830508474,0.22177419354838704,9,192,265,30,0,0,156,320,20,0,-0.022177419354838745,0.061797366352201233,0.20000000000000001,0.045098039215686336,-0.027118644067796627,-0.22177419354838715,0.060000000000000005,True,True,True,True,False,False,<NA>,False
