model,area_id,country_code_3,n_test_dates,accuracy,precision,recall,R2(p3),actual_phase3plus_count,predicted_phase3plus_count,true_positive,false_positive,false_negative,true_negative,precision_undefined_reason,recall_undefined_reason,r2_undefined_reason,nonpositive_cumulative_prediction_count
Nowcasting,685,COD,2,1,1,1,-1.599999923,2,2,2,0,0,0,,,,0
Nowcasting,691,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,692,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,699,BDI,3,0.3333333333,0,,-9.080000801,0,2,0,2,0,1,,no_actual_phase3plus,,0
Nowcasting,700,BDI,2,0,0,,-13.4799997,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,701,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,702,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,703,BDI,3,1,1,1,0.7262500259,1,1,1,0,0,2,,,,0
Nowcasting,704,BDI,3,1,1,1,0.6475000308,1,1,1,0,0,2,,,,0
Nowcasting,705,ZAF,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,706,COD,2,0.5,0.5,1,0.2749998808,1,2,1,1,0,0,,,,0
Nowcasting,707,BDI,3,0.6666666667,0.5,1,0.7133333278,1,2,1,1,0,1,,,,0
Nowcasting,708,BDI,3,0.6666666667,0.5,1,0.6666665673,1,2,1,1,0,1,,,,0
Nowcasting,711,SSD,2,1,1,1,0.3500000358,2,2,2,0,0,0,,,,0
Nowcasting,712,SSD,2,1,1,1,0.3500000358,2,2,2,0,0,0,,,,0
Nowcasting,716,COD,2,1,1,1,-0.5680001202,2,2,2,0,0,0,,,,0
Nowcasting,717,COD,2,1,1,1,-0.1295999931,2,2,2,0,0,0,,,,0
Nowcasting,723,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,724,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,726,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,727,ZAF,2,0.5,0,,-8.359999027,0,1,0,1,0,1,,no_actual_phase3plus,,0
Nowcasting,732,SSD,2,1,1,1,-1.599999583,2,2,2,0,0,0,,,,0
Nowcasting,733,SSD,2,1,1,1,-1.599999583,2,2,2,0,0,0,,,,0
Nowcasting,735,SSD,2,1,1,1,-2.625000209,2,2,2,0,0,0,,,,0
Nowcasting,736,SSD,2,1,1,1,-2.625000209,2,2,2,0,0,0,,,,0
Nowcasting,748,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,749,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,752,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,753,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,759,SWZ,2,0.5,0,,,0,1,0,1,0,1,,no_actual_phase3plus,constant_actual_phase3plus_share,0
Nowcasting,760,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,761,SWZ,2,0.5,0,,,0,1,0,1,0,1,,no_actual_phase3plus,constant_actual_phase3plus_share,0
Nowcasting,762,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,768,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,769,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,770,SWZ,2,0.5,0,,,0,1,0,1,0,1,,no_actual_phase3plus,constant_actual_phase3plus_share,0
Nowcasting,773,SWZ,2,0.5,0,,,0,1,0,1,0,1,,no_actual_phase3plus,constant_actual_phase3plus_share,0
Nowcasting,779,SSD,2,0,1,1,-85.59999928,2,2,2,0,0,0,,,,0
Nowcasting,780,SSD,2,0,1,1,-85.59999928,2,2,2,0,0,0,,,,0
Nowcasting,781,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,782,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,783,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,784,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,785,SSD,2,1,1,1,-0.9850001955,2,2,2,0,0,0,,,,0
Nowcasting,786,SSD,2,1,1,1,-0.9850001955,2,2,2,0,0,0,,,,0
Nowcasting,789,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,793,SDN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,794,SWZ,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,796,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,797,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,798,SWZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,799,SWZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,800,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,801,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,806,SSD,2,1,1,1,-14.19111032,2,2,2,0,0,0,,,,0
Nowcasting,807,SSD,2,1,1,1,-14.19111032,2,2,2,0,0,0,,,,0
Nowcasting,815,SSD,2,0,1,1,-281.3999903,2,2,2,0,0,0,,,,0
Nowcasting,816,SSD,2,0,1,1,-281.3999903,2,2,2,0,0,0,,,,0
Nowcasting,817,SSD,2,0,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,818,SSD,2,0,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,820,SSD,3,1,1,1,-0.2857143828,3,3,3,0,0,0,,,,0
Nowcasting,821,SSD,3,1,1,1,-0.3285715512,3,3,3,0,0,0,,,,0
Nowcasting,825,SDN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,828,SDN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,829,SDN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,837,UGA,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,842,SSD,4,1,1,1,-9.419999843,4,4,4,0,0,0,,,,0
Nowcasting,843,SSD,4,1,1,1,-9.419999843,4,4,4,0,0,0,,,,0
Nowcasting,844,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,845,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,852,UGA,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,857,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,858,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,882,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,883,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,893,SSD,2,1,1,1,-133.7999996,2,2,2,0,0,0,,,,0
Nowcasting,894,SSD,2,1,1,1,-133.7999996,2,2,2,0,0,0,,,,0
Nowcasting,896,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,897,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,898,SSD,3,0.6666666667,0.6666666667,1,-0.2762163502,2,3,2,1,0,0,,,,0
Nowcasting,899,SSD,3,0.6666666667,0.6666666667,1,-0.2762163502,2,3,2,1,0,0,,,,0
Nowcasting,901,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,902,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,913,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,914,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,915,MWI,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,916,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,917,UGA,2,0.5,0.5,1,-0.4562501281,1,2,1,1,0,0,,,,0
Nowcasting,918,UGA,2,0.5,0.5,1,-0.530000059,1,2,1,1,0,0,,,,0
Nowcasting,919,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,921,MWI,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,929,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,930,SSD,2,0.5,1,1,-63.15999998,2,2,2,0,0,0,,,,0
Nowcasting,931,SSD,2,0.5,1,1,-60.20000057,2,2,2,0,0,0,,,,0
Nowcasting,937,UGA,5,1,1,1,-5.357894961,5,5,5,0,0,0,,,,0
Nowcasting,938,UGA,5,1,1,1,-7.165789455,5,5,5,0,0,0,,,,0
Nowcasting,941,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,942,UGA,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,948,UGA,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,951,UGA,4,0.5,0.5,1,0.2513580068,2,4,2,2,0,0,,,,0
Nowcasting,952,UGA,4,0.5,0.5,1,0.2513580068,2,4,2,2,0,0,,,,0
Nowcasting,957,KEN,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,965,UGA,2,0,0,,-16.62000134,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,966,UGA,2,0,0,,-17.00000014,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,968,UGA,4,1,1,1,-8.125926025,4,4,4,0,0,0,,,,0
Nowcasting,969,UGA,4,1,1,1,-8.445925704,4,4,4,0,0,0,,,,0
Nowcasting,971,SSD,2,1,1,1,-4.200000445,2,2,2,0,0,0,,,,0
Nowcasting,972,SSD,2,1,1,1,-4.200000445,2,2,2,0,0,0,,,,0
Nowcasting,983,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,984,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,985,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,994,KEN,2,0,0,,-11.19999926,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,995,KEN,2,0,0,,-9.599999654,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,997,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1001,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1003,KEN,3,1,1,1,-11.3000005,3,3,3,0,0,0,,,,0
Nowcasting,1005,KEN,3,1,1,1,-11.3000005,3,3,3,0,0,0,,,,0
Nowcasting,1008,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1011,KEN,4,0.75,0.75,1,-0.9114286143,3,4,3,1,0,0,,,,0
Nowcasting,1016,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1017,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1020,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1023,LBN,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1032,KEN,3,0,0,0,-1.035384706,2,1,0,1,2,0,,,,0
Nowcasting,1033,KEN,3,0.6666666667,0.6666666667,1,-0.09384608672,2,3,2,1,0,0,,,,0
Nowcasting,1038,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1039,LBN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1046,KEN,2,0,0,0,-1.177777555,1,1,0,1,1,0,,,,0
Nowcasting,1047,KEN,2,0.5,0.5,1,-0.8844443576,1,2,1,1,0,0,,,,0
Nowcasting,1048,KEN,2,0.5,0.5,1,0.1000001431,1,2,1,1,0,0,,,,0
Nowcasting,1049,KEN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1050,KEN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1057,TZA,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1059,KEN,2,1,1,1,-5.099999881,2,2,2,0,0,0,,,,0
Nowcasting,1060,KEN,2,1,1,1,-5.099999881,2,2,2,0,0,0,,,,0
Nowcasting,1061,KEN,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1068,KEN,2,1,1,1,-22.20000401,2,2,2,0,0,0,,,,0
Nowcasting,1071,KEN,2,1,1,1,-20.52000053,2,2,2,0,0,0,,,,0
Nowcasting,1097,KEN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1099,KEN,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1102,KEN,2,1,1,1,-1.929999776,2,2,2,0,0,0,,,,0
Nowcasting,1103,KEN,2,1,1,1,-1.465000222,2,2,2,0,0,0,,,,0
Nowcasting,1107,MOZ,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1112,MOZ,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1113,MOZ,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1114,MOZ,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1124,MOZ,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1128,MOZ,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1131,MOZ,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1145,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1146,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1148,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1150,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1151,MOZ,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1152,MOZ,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1154,MOZ,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1157,KEN,3,0.6666666667,0.6666666667,1,-0.6876923568,2,3,2,1,0,0,,,,0
Nowcasting,1158,KEN,3,0.6666666667,0.6666666667,1,-0.7000000403,2,3,2,1,0,0,,,,0
Nowcasting,1160,KEN,5,0.8,0.8,1,-0.1549764682,4,5,4,1,0,0,,,,0
Nowcasting,1161,KEN,5,0.8,0.8,1,-0.2088558213,4,5,4,1,0,0,,,,0
Nowcasting,1173,KEN,4,0.5,0.5,1,-0.7998270663,2,4,2,2,0,0,,,,0
Nowcasting,1182,SOM,3,0.6666666667,0.6666666667,1,0.09876548361,2,3,2,1,0,0,,,,0
Nowcasting,1183,SOM,2,0.5,0.5,1,0.08677690827,1,2,1,1,0,0,,,,0
Nowcasting,1184,SOM,2,0.5,0.5,1,-0.2644628956,1,2,1,1,0,0,,,,0
Nowcasting,1188,SOM,4,0.75,0.75,1,-0.6542239632,3,4,3,1,0,0,,,,0
Nowcasting,1189,SOM,3,0.3333333333,0.3333333333,1,-0.1621621622,1,3,1,2,0,0,,,,0
Nowcasting,1190,SOM,4,1,1,1,0.4279378631,2,2,2,0,0,2,,,,0
Nowcasting,1192,ETH,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1195,SOM,4,0.5,0.5,1,0.3037693165,2,4,2,2,0,0,,,,0
Nowcasting,1196,SOM,5,0.6,0.6,1,-0.1979463798,3,5,3,2,0,0,,,,0
Nowcasting,1197,SOM,5,0.6,0.6,1,-0.1979463798,3,5,3,2,0,0,,,,0
Nowcasting,1200,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1203,SOM,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1204,SOM,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1207,SOM,3,1,1,1,-0.2699868599,2,2,2,0,0,1,,,,0
Nowcasting,1210,ETH,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1211,SOM,3,0.6666666667,0.6666666667,1,0.08259773149,2,3,2,1,0,0,,,,0
Nowcasting,1212,SOM,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1214,SOM,3,1,1,1,-11.48148204,3,3,3,0,0,0,,,,0
Nowcasting,1215,DJI,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1216,SOM,2,0.5,0.5,1,-2.38888977,1,2,1,1,0,0,,,,0
Nowcasting,1217,SOM,2,0.5,0.5,1,-2.38888977,1,2,1,1,0,0,,,,0
Nowcasting,1220,SOM,4,1,1,1,-0.01995563031,2,2,2,0,0,2,,,,0
Nowcasting,1222,SOM,3,0.6666666667,0.6666666667,1,-0.4025356021,2,3,2,1,0,0,,,,0
Nowcasting,1223,SOM,3,0.3333333333,0.3333333333,1,-1.55468743,1,3,1,2,0,0,,,,0
Nowcasting,1226,SOM,3,0,0,0,-5.275510744,2,1,0,1,2,0,,,,0
Nowcasting,1227,SOM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1228,SOM,2,0,0.5,1,-0.3460207612,1,2,1,1,0,0,,,,0
Nowcasting,1231,SOM,3,0.6666666667,1,1,-0.9927130342,2,2,2,0,0,1,,,,0
Nowcasting,1234,ETH,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1238,SOM,3,0.3333333333,0.3333333333,1,-6.710743568,1,3,1,2,0,0,,,,0
Nowcasting,1241,SOM,2,1,1,1,-1.222222977,1,1,1,0,0,1,,,,0
Nowcasting,1243,SOM,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1249,SOM,3,0.6666666667,0.6666666667,1,-0.377551066,2,3,2,1,0,0,,,,0
Nowcasting,1252,SOM,3,0.6666666667,0.6666666667,1,-0.377551066,2,3,2,1,0,0,,,,0
Nowcasting,1254,SOM,4,1,1,1,-0.782042689,4,4,4,0,0,0,,,,0
Nowcasting,1255,SOM,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1256,ETH,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1257,SOM,2,1,1,1,-5.485207394,2,2,2,0,0,0,,,,0
Nowcasting,1276,SOM,4,1,1,1,-0.7875256672,4,4,4,0,0,0,,,,0
Nowcasting,1284,SOM,4,0.5,1,1,-1.285383175,4,4,4,0,0,0,,,,0
Nowcasting,1293,SOM,4,0,0.75,1,-1.753709912,3,4,3,1,0,0,,,,0
Nowcasting,1298,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1308,SOM,4,0,0.75,1,-1.659172874,3,4,3,1,0,0,,,,0
Nowcasting,1309,SOM,4,0,0.75,1,-1.659172874,3,4,3,1,0,0,,,,0
Nowcasting,1324,SOM,4,0,0.75,1,-1.724509371,3,4,3,1,0,0,,,,0
Nowcasting,1326,ETH,2,1,1,1,-1.287334871,2,2,2,0,0,0,,,,0
Nowcasting,1327,ETH,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1329,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1351,SOM,4,0.25,0.25,1,-3.561166935,1,4,1,3,0,0,,,,0
Nowcasting,1354,SOM,4,0.25,0.3333333333,1,-2.959595793,1,3,1,2,0,1,,,,0
Nowcasting,1357,SOM,4,0.75,1,1,-0.7918937843,4,4,4,0,0,0,,,,0
Nowcasting,1358,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1361,SOM,4,0.75,1,1,-0.9151457923,4,4,4,0,0,0,,,,0
Nowcasting,1366,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1367,SOM,4,0.75,1,1,-0.9284191386,4,4,4,0,0,0,,,,0
Nowcasting,1368,SOM,4,0.75,1,1,-0.8516236477,4,4,4,0,0,0,,,,0
Nowcasting,1374,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1375,YEM,2,0.5,0.5,1,-135.7200084,1,2,1,1,0,0,,,,0
Nowcasting,1376,SOM,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1378,SOM,2,0.5,0.5,1,0.2285319137,1,2,1,1,0,0,,,,0
Nowcasting,1379,SOM,2,0.5,0.5,1,0.2797784013,1,2,1,1,0,0,,,,0
Nowcasting,1380,SOM,3,0,0.6666666667,1,-0.9308838467,2,3,2,1,0,0,,,,0
Nowcasting,1381,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1382,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1383,SOM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1384,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1390,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1397,SOM,2,1,1,1,-0.6734698451,2,2,2,0,0,0,,,,0
Nowcasting,1400,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1420,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1422,SOM,2,1,1,1,-8.224489363,2,2,2,0,0,0,,,,0
Nowcasting,1429,SOM,4,0.25,0.3333333333,1,-3.484848489,1,3,1,2,0,1,,,,0
Nowcasting,1430,SOM,4,0.25,0.3333333333,1,-3.484848489,1,3,1,2,0,1,,,,0
Nowcasting,1443,SOM,4,0.25,0.25,1,-2.389450134,1,4,1,3,0,0,,,,0
Nowcasting,1446,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1448,MDG,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1449,MDG,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,1454,YEM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,1461,SOM,2,0.5,0.5,1,-1.769231209,1,2,1,1,0,0,,,,0
Nowcasting,1462,SOM,2,0.5,0.5,1,-1.769231209,1,2,1,1,0,0,,,,0
Nowcasting,1466,SOM,4,0.5,0.5,1,-0.2267135015,2,4,2,2,0,0,,,,0
Nowcasting,1475,SOM,4,0.5,0.5,1,-0.4358524224,2,4,2,2,0,0,,,,0
Nowcasting,1480,SOM,3,0.3333333333,0.3333333333,1,-2.494623944,1,3,1,2,0,0,,,,0
Nowcasting,1481,SOM,4,0.25,0.25,1,-3.188551939,1,4,1,3,0,0,,,,0
Nowcasting,1495,SOM,2,0,0,,-55.49999884,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,1503,SOM,2,0,0,,-12.88888818,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,1506,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1510,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1515,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1518,SOM,4,0.5,0.5,1,-0.2012896415,2,4,2,2,0,0,,,,0
Nowcasting,1519,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1520,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1522,SOM,4,0.25,0.25,1,-5.131313017,1,4,1,3,0,0,,,,0
Nowcasting,1528,SOM,4,0.75,0.75,1,0.2699387081,3,4,3,1,0,0,,,,0
Nowcasting,1534,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1536,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1540,SOM,4,0.75,0.75,1,-1.783592591,3,4,3,1,0,0,,,,0
Nowcasting,1541,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1542,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1551,SOM,4,0.5,0.5,1,-1.468227272,2,4,2,2,0,0,,,,0
Nowcasting,1553,SOM,4,0.5,0.5,1,-0.1430843257,2,4,2,2,0,0,,,,0
Nowcasting,1558,SOM,4,0.5,0.75,1,0.01754396168,3,4,3,1,0,0,,,,0
Nowcasting,1559,SOM,4,0.5,0.75,1,0.112487087,3,4,3,1,0,0,,,,0
Nowcasting,1561,SOM,4,0.5,0.5,1,0.07057543954,2,4,2,2,0,0,,,,0
Nowcasting,1562,SOM,3,1,1,1,0.9296875028,3,3,3,0,0,0,,,,0
Nowcasting,1563,SOM,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Nowcasting,1566,SOM,4,0.75,0.75,1,-0.2598233495,3,4,3,1,0,0,,,,0
Nowcasting,1567,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1568,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1569,SOM,2,0.5,1,0.5,-1.000000159,2,1,1,0,1,0,,,,0
Nowcasting,1570,SOM,2,0.5,1,0.5,-1.777777089,2,1,1,0,1,0,,,,0
Nowcasting,1571,SOM,4,0.75,0.75,1,0.1906284133,3,4,3,1,0,0,,,,0
Nowcasting,1573,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,1574,SOM,2,0.5,0.5,1,-0.0113027883,1,2,1,1,0,0,,,,0
Nowcasting,1575,SOM,2,0.5,0.5,1,-0.0113027883,1,2,1,1,0,0,,,,0
Nowcasting,1576,YEM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
